Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1789523005262476,00000104,false,Rx,0,8,04,7F,00,7F,00,2E,10,00,
-1789523005261494,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523005257441,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523005256545,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523005217634,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523005216610,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523005163619,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523005162637,00000104,false,Rx,0,8,04,7F,00,7F,00,2F,0F,00,
-1789523005161656,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523005157432,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523005156536,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523005134307,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
-1789523005133582,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
-1789523005116899,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523005115747,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523005063439,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789523005062458,00000104,false,Rx,0,8,04,7F,00,7F,00,20,10,00,
-1789523005061476,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523005057466,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523005056527,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523005016037,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523005015269,00000280,false,Rx,0,5,06,22,07,C0,19,00,00,00,
-1789523005014160,00000308,false,Rx,0,8,20,00,45,7D,45,7D,3C,7D,
-1789523005013178,00000308,false,Rx,0,8,20,01,1F,7D,3C,7D,4A,7D,
-1789523005012240,0000030A,false,Rx,0,8,20,02,45,7D,4A,7D,41,7D,
-1789523005011301,00000310,false,Rx,0,8,20,01,41,7D,3C,7D,32,7D,
-1789523005010320,00000318,false,Rx,0,8,20,00,37,7D,41,7D,41,7D,
-1789523005009381,00000312,false,Rx,0,8,20,02,32,7D,32,7D,41,7D,
-1789523005008400,00000310,false,Rx,0,8,20,00,3C,7D,41,7D,37,7D,
-1789523005007461,00000318,false,Rx,0,8,20,01,41,7D,45,7D,41,7D,
-1789523005006522,0000031A,false,Rx,0,8,20,02,41,7D,4A,7D,37,7D,
-1789523005002427,00000380,false,Rx,0,6,09,35,00,00,1B,04,00,00,
-1789523004963643,00000102,false,Rx,0,8,00,00,64,66,60,64,7B,00,
-1789523004962662,00000104,false,Rx,0,8,04,7F,00,7F,00,21,0F,00,
-1789523004961681,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004957457,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004956561,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004915260,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523004914151,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523004863463,00000102,false,Rx,0,8,00,00,64,66,60,64,7B,00,
-1789523004862525,00000104,false,Rx,0,8,04,7F,00,7F,00,22,10,00,
-1789523004861501,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004857447,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004856551,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004814440,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523004813288,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523004781673,00000380,false,Rx,0,7,02,00,12,00,00,00,00,00,
-1789523004763497,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523004762516,00000104,false,Rx,0,8,04,7F,00,7F,00,23,10,00,
-1789523004761534,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004757438,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004756542,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004713663,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523004712639,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523004663445,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523004662464,00000104,false,Rx,0,8,04,7F,00,7F,00,24,0F,00,
-1789523004661483,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004657472,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004656533,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004612843,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9D,00,
-1789523004611691,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523004563649,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523004562668,00000104,false,Rx,0,8,04,7F,00,7F,00,25,10,00,
-1789523004561687,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004557463,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004556524,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004512066,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523004511000,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523004509720,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
-1789523004463512,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523004462531,00000104,false,Rx,0,8,04,7F,00,7F,00,26,0F,00,
-1789523004461550,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004457454,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004456302,00000288,false,Rx,0,8,04,00,27,BA,3D,96,0D,00,
-1789523004455363,00000288,false,Rx,0,7,04,01,19,5E,C3,F2,2E,00,
-1789523004454296,00000288,false,Rx,0,8,04,02,C8,07,2A,2F,0E,00,
-1789523004453358,00000288,false,Rx,0,7,04,03,3D,F3,71,15,2E,00,
-1789523004452547,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004411289,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523004410137,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523004363674,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523004362693,00000104,false,Rx,0,8,04,7F,00,7F,00,27,10,00,
-1789523004361711,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004357445,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004356549,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004348826,00000308,false,Rx,0,8,20,00,45,7D,45,7D,3C,7D,
-1789523004347845,00000308,false,Rx,0,8,20,01,1F,7D,37,7D,45,7D,
-1789523004346906,0000030A,false,Rx,0,8,20,02,45,7D,4A,7D,41,7D,
-1789523004345967,00000310,false,Rx,0,8,20,01,41,7D,3C,7D,32,7D,
-1789523004344986,00000318,false,Rx,0,8,20,00,37,7D,41,7D,3C,7D,
-1789523004344047,00000312,false,Rx,0,8,20,02,32,7D,32,7D,41,7D,
-1789523004343109,00000310,false,Rx,0,8,20,00,3C,7D,3C,7D,37,7D,
-1789523004342128,00000318,false,Rx,0,8,20,01,41,7D,45,7D,41,7D,
-1789523004341189,0000031A,false,Rx,0,8,20,02,41,7D,4A,7D,32,7D,
-1789523004310469,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523004309445,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523004263468,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523004262487,00000104,false,Rx,0,8,04,7F,00,7F,00,28,0F,00,
-1789523004261505,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004257410,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004256514,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004209624,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523004208898,00000280,false,Rx,0,5,10,5C,5D,39,03,00,00,00,
-1789523004163374,00000102,false,Rx,0,8,00,00,64,66,60,64,7C,00,
-1789523004162392,00000104,false,Rx,0,8,04,7F,00,7F,00,29,10,00,
-1789523004161411,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004157443,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004156504,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004124206,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
-1789523004123481,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
-1789523004108846,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523004107780,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523004063621,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523004062639,00000104,false,Rx,0,8,04,7F,00,7F,00,2A,0F,00,
-1789523004061658,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523004057434,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523004056495,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523004008069,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523004007045,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523003999451,00000380,false,Rx,0,6,09,35,00,00,1B,04,00,00,
-1789523003963611,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789523003962630,00000104,false,Rx,0,8,04,7F,00,7F,00,2B,10,00,
-1789523003961649,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003957425,00000288,false,Rx,0,5,06,20,FF,FF,FF,00,00,00,
-1789523003956529,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003907250,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9D,00,
-1789523003906183,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523003863688,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523003862706,00000104,false,Rx,0,8,04,7F,00,7F,00,2C,10,00,
-1789523003861725,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003857416,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523003856520,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003806473,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523003805577,00000280,false,Rx,0,5,06,22,07,C0,19,00,00,00,
-1789523003778697,00000380,false,Rx,0,7,02,00,12,00,00,00,04,00,
-1789523003763593,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789523003762655,00000104,false,Rx,0,8,04,7F,00,7F,00,2D,0E,00,
-1789523003761631,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003757449,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523003756511,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003705653,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523003704586,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523003683424,00000320,false,Rx,0,8,20,00,32,7D,37,7D,3C,7D,
-1789523003682442,00000320,false,Rx,0,8,20,01,41,7D,41,7D,41,7D,
-1789523003681504,00000322,false,Rx,0,8,20,02,45,7D,45,7D,55,7C,
-1789523003680565,00000328,false,Rx,0,8,20,01,45,7D,4A,7D,41,7D,
-1789523003679627,00000330,false,Rx,0,8,20,00,4A,7D,45,7D,37,7D,
-1789523003678688,0000032A,false,Rx,0,8,20,02,3C,7D,41,7D,45,7D,
-1789523003677707,00000328,false,Rx,0,8,20,00,45,7D,37,7D,4F,7D,
-1789523003676768,00000330,false,Rx,0,8,20,01,37,7D,41,7D,3C,7D,
-1789523003675829,00000332,false,Rx,0,8,20,02,41,7D,41,7D,41,7D,
-1789523003663456,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523003662517,00000104,false,Rx,0,8,04,7F,00,7F,00,2E,10,00,
-1789523003661493,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003657398,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523003656502,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003604876,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523003603724,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523003563490,00000102,false,Rx,0,8,00,00,64,66,60,64,7B,00,
-1789523003562508,00000104,false,Rx,0,8,04,7F,00,7F,00,2F,0E,00,
-1789523003561527,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003557431,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523003556535,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003504099,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523003502947,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523003463523,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523003462542,00000104,false,Rx,0,8,04,7F,00,7F,00,20,0F,00,
-1789523003461561,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003457422,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523003456270,00000288,false,Rx,0,8,04,00,28,BA,3D,96,0D,00,
-1789523003455331,00000288,false,Rx,0,7,04,01,19,5E,C3,F2,2E,00,
-1789523003454649,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
-1789523003453710,00000288,false,Rx,0,8,04,02,EE,08,2A,2F,0E,00,
-1789523003452857,00000288,false,Rx,0,7,04,03,E8,F6,71,15,2E,00,
-1789523003452131,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003403236,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523003402084,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523003363429,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523003362490,00000104,false,Rx,0,8,04,7F,00,7F,00,21,10,00,
-1789523003361509,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003357413,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523003356517,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003302502,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523003301435,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523003263544,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523003262562,00000104,false,Rx,0,8,04,7F,00,7F,00,22,0F,00,
-1789523003261581,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003257442,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523003256504,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003201635,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9D,03,
-1789523003200910,00000280,false,Rx,0,5,10,5C,5D,39,03,00,00,00,
-1789523003163492,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523003162511,00000104,false,Rx,0,8,04,7F,00,7F,00,23,10,00,
-1789523003161529,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003157433,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523003156495,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003113829,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
-1789523003113146,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
-1789523003100858,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9D,00,
-1789523003099706,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523003063696,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523003062672,00000104,false,Rx,0,8,04,7F,00,7F,00,24,0F,00,
-1789523003061691,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523003057424,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523003056528,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523003018086,00000308,false,Rx,0,8,20,00,45,7D,45,7D,3C,7D,
-1789523003017148,00000308,false,Rx,0,8,20,01,1F,7D,37,7D,4A,7D,
-1789523003016209,0000030A,false,Rx,0,8,20,02,45,7D,4A,7D,3C,7D,
-1789523003015398,000000B8,false,Rx,0,6,29,7D,01,45,7D,04,00,00,
-1789523003014588,00000088,false,Rx,0,6,1F,7D,03,4A,7D,05,00,00,
-1789523003013649,00000310,false,Rx,0,8,20,01,41,7D,3C,7D,32,7D,
-1789523003012668,00000318,false,Rx,0,8,20,00,37,7D,41,7D,3C,7D,
-1789523003011729,00000312,false,Rx,0,8,20,02,32,7D,32,7D,41,7D,
-1789523003010748,00000310,false,Rx,0,8,20,00,3C,7D,3C,7D,37,7D,
-1789523003009809,00000318,false,Rx,0,8,20,01,41,7D,45,7D,41,7D,
-1789523003008870,0000031A,false,Rx,0,8,20,02,41,7D,4A,7D,37,7D,
-1789523003000081,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523002998929,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523002996412,00000380,false,Rx,0,6,09,35,00,00,1B,04,00,00,
-1789523002963644,00000102,false,Rx,0,8,00,00,64,66,60,64,7C,00,
-1789523002962706,00000104,false,Rx,0,8,04,7F,00,7F,00,25,10,00,
-1789523002961682,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002957415,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523002956519,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523002945511,00000006,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002899261,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523002898109,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523002863507,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523002862526,00000104,false,Rx,0,8,04,7F,00,7F,00,26,0F,00,
-1789523002861545,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002857406,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523002856510,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523002798484,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523002797460,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523002775615,00000380,false,Rx,0,7,02,00,12,00,00,00,08,00,
-1789523002763712,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523002762773,00000104,false,Rx,0,8,04,7F,00,7F,00,27,0F,00,
-1789523002761749,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002757397,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523002756501,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523002697622,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523002696769,00000280,false,Rx,0,5,06,22,07,C0,19,00,00,00,
-1789523002663574,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523002662593,00000104,false,Rx,0,8,04,7F,00,7F,00,28,10,00,
-1789523002661569,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002657431,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523002656492,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523002596887,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523002595735,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523002563565,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523002562584,00000104,false,Rx,0,8,04,7F,00,7F,00,29,0F,00,
-1789523002561603,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002557421,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523002556525,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523002496750,00000006,false,Rx,0,3,1E,00,00,00,00,00,00,00,
-1789523002495854,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523002495214,00000006,false,Rx,0,3,1E,01,01,00,00,00,00,00,
-1789523002494233,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523002493636,00000006,false,Rx,0,3,1E,02,01,00,00,00,00,00,
-1789523002492996,00000006,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002463514,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523002462532,00000104,false,Rx,0,8,04,7F,00,7F,00,2A,10,00,
-1789523002461551,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002457412,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
-1789523002456260,00000288,false,Rx,0,8,04,00,29,BA,3D,96,0D,00,
-1789523002455364,00000288,false,Rx,0,7,04,01,19,5E,C3,F2,2E,00,
-1789523002454255,00000288,false,Rx,0,8,04,02,27,0A,2A,2F,0E,00,
-1789523002453359,00000288,false,Rx,0,7,04,03,CF,FA,71,15,2E,00,
-1789523002452506,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523002395291,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523002394139,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523002392688,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
-1789523002363547,00000102,false,Rx,0,8,00,00,64,66,60,64,7B,00,
-1789523002362566,00000104,false,Rx,0,8,04,7F,00,7F,00,2B,0F,00,
-1789523002361584,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002357446,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523002356507,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523002353350,0000030A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002352753,00000312,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002351814,0000030A,false,Rx,0,8,20,02,41,7D,4A,7D,3C,7D,
-1789523002350875,00000310,false,Rx,0,8,20,01,41,7D,3C,7D,32,7D,
-1789523002349937,000000BA,false,Rx,0,8,29,7D,45,7D,2A,67,04,41,
-1789523002348998,0000008A,false,Rx,0,8,1F,7D,4A,7D,32,67,04,53,
-1789523002348017,00000318,false,Rx,0,8,20,01,41,7D,45,7D,41,7D,
-1789523002347078,00000318,false,Rx,0,8,20,00,37,7D,41,7D,3C,7D,
-1789523002346097,00000312,false,Rx,0,8,20,02,32,7D,32,7D,41,7D,
-1789523002345158,00000310,false,Rx,0,8,20,00,3C,7D,41,7D,37,7D,
-1789523002344219,00000308,false,Rx,0,8,20,01,1F,7D,3C,7D,4A,7D,
-1789523002343238,00000308,false,Rx,0,8,20,00,45,7D,45,7D,3C,7D,
-1789523002342299,0000031A,false,Rx,0,8,20,02,41,7D,4A,7D,37,7D,
-1789523002341702,0000031A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002341105,0000034A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002340507,00000342,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002339910,0000033A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002339355,00000332,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002338758,0000032A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002338161,00000322,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002337606,00000352,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002337009,0000035A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
-1789523002263483,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523002262502,00000104,false,Rx,0,8,04,7F,00,7F,00,2C,0F,00,
-1789523002261521,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002257425,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523002256486,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523002157416,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523002156477,00000102,false,Rx,0,8,00,00,64,66,60,64,7B,00,
-1789523002155496,00000104,false,Rx,0,8,04,7F,00,7F,00,2D,0F,00,
-1789523002154514,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002153832,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523002106643,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
-1789523002105918,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
-1789523002075497,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523002074345,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523002063508,00000102,false,Rx,0,8,00,00,64,66,60,64,7B,00,
-1789523002062526,00000104,false,Rx,0,8,04,7F,00,7F,00,2E,0F,00,
-1789523002061545,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523002057407,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523002056511,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001993322,00000380,false,Rx,0,6,09,35,00,00,1B,04,00,00,
-1789523001982016,00000280,false,Rx,0,8,14,BB,5C,5D,01,89,9C,00,
-1789523001981162,00000280,false,Rx,0,5,10,5C,5D,39,03,00,00,00,
-1789523001963712,00000102,false,Rx,0,8,00,00,64,66,60,63,7B,00,
-1789523001962731,00000104,false,Rx,0,8,04,7F,00,7F,00,2F,10,00,
-1789523001961749,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001957397,00000288,false,Rx,0,5,06,20,FF,FF,FF,00,00,00,
-1789523001956501,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001881196,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523001880001,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523001863490,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789523001862508,00000104,false,Rx,0,8,04,7F,00,7F,00,20,10,00,
-1789523001861527,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1789523001857431,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
-1789523001856492,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
-1789523001780419,00000280,false,Rx,0,8,14,BB,5C,5D,01,88,9C,03,
-1789523001779267,00000280,false,Rx,0,8,04,4E,F8,00,00,00,00,00,
-1789523001772483,00000380,false,Rx,0,7,02,00,12,00,00,00,0C,00,
-1789523001763736,00000102,false,Rx,0,8,00,00,64,66,60,63,7C,00,
-1789523001762755,00000104,false,Rx,0,8,04,7F,00,7F,00,21,0F,00,
