Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
383648850,00000380,false,Rx,0,6,09,46,00,00,00,01,00,00,
383662711,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
383663734,00000104,false,Rx,0,8,00,7F,00,1A,00,26,0E,00,
383664744,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
383670594,0000009C,false,Rx,0,8,C1,18,0B,19,85,63,02,21,
383685584,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
383686569,00000280,false,Rx,0,5,10,00,00,00,00,00,00,00,
383734151,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
383748370,00000380,false,Rx,0,7,02,00,02,00,00,00,27,00,
383762619,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
383763621,00000104,false,Rx,0,8,00,7F,00,1A,00,27,0E,00,
383764648,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
383767018,000000A4,false,Rx,0,8,B7,18,10,19,83,63,02,21,
383786396,00000280,false,Rx,0,8,14,CB,65,65,00,88,12,03,
383787495,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
383822052,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
383830255,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
383833044,000000C2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
383834041,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
383841846,0000008A,false,Rx,0,8,78,80,A0,80,76,85,04,00,
383854872,000000DC,false,Rx,0,8,DE,18,63,19,1E,64,02,21,
383862629,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
383863645,000000B4,false,Rx,0,8,AF,18,1F,19,53,63,02,21,
383864646,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
383865669,00000104,false,Rx,0,8,00,7F,00,1A,00,28,0E,00,
383866679,000000C4,false,Rx,0,8,A3,18,28,19,6E,63,02,23,
383871006,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
383874728,0000008C,false,Rx,0,8,F7,18,69,19,52,64,02,23,
383887215,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
383888311,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
383903870,000000AC,false,Rx,0,8,BC,18,14,19,76,63,02,23,
383912255,000000BC,false,Rx,0,8,B8,18,21,19,A2,63,02,21,
383930897,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
383956308,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
383962623,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
383963647,00000104,false,Rx,0,8,00,7F,00,19,00,29,0E,00,
383964637,000000D4,false,Rx,0,8,B8,18,2A,19,AF,63,02,23,
383965647,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
383987973,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
383989081,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
383990062,000000CC,false,Rx,0,8,DC,18,28,19,E1,63,02,20,
383999753,00000092,false,Rx,0,8,00,80,A0,80,FC,84,04,10,
384010824,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
384032623,00000094,false,Rx,0,8,C4,18,28,19,9C,63,02,23,
384039548,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
384062649,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384063649,00000104,false,Rx,0,8,00,7F,00,1A,00,2A,0E,00,
384064649,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384072399,0000009C,false,Rx,0,8,C0,18,0B,19,85,63,02,21,
384088771,00000280,false,Rx,0,8,14,CB,65,65,00,88,12,03,
384089824,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
384091100,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
384162655,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384163674,00000104,false,Rx,0,8,00,7F,00,19,00,2B,0E,00,
384164676,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384189601,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
384190701,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
384234174,000000A2,false,Rx,0,8,78,80,C7,80,9D,85,04,10,
384262701,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384263701,00000104,false,Rx,0,8,00,7F,00,19,00,2C,0E,00,
384264726,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384267052,000000A4,false,Rx,0,8,B8,18,0E,19,7E,63,02,21,
384290327,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
384291428,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
384321452,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
384322444,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
384330251,000000B2,false,Rx,0,8,78,80,A0,80,76,85,04,00,
384358079,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
384362678,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384363677,000000B4,false,Rx,0,8,AE,18,20,19,54,63,02,21,
384364711,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384365733,00000104,false,Rx,0,8,00,7F,00,1A,00,2D,0E,00,
384379782,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
384390932,000000CC,false,Rx,0,8,DC,18,26,19,DD,63,02,20,
384391929,00000280,false,Rx,0,8,14,CB,65,65,00,89,11,00,
384392929,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
384401556,00000092,false,Rx,0,8,00,80,A0,80,FC,84,04,10,
384412652,000000BC,false,Rx,0,8,B4,18,22,19,9E,63,02,21,
384420253,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
384422528,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
384431273,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,50,
384434427,00000094,false,Rx,0,8,C2,18,28,19,9A,63,02,23,
384440104,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
384453080,000000DC,false,Rx,0,8,DE,18,65,19,20,64,02,21,
384462704,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384463733,00000104,false,Rx,0,8,00,7F,00,1A,00,2E,0E,00,
384464729,000000C4,false,Rx,0,8,A2,18,2A,19,6B,63,02,23,
384465729,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384469224,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
384472927,0000008C,false,Rx,0,8,EF,18,67,19,4F,64,02,20,
384491930,00000280,false,Rx,0,8,14,CB,65,65,00,89,11,00,
384492954,00000280,false,Rx,0,5,06,10,07,84,1A,00,00,00,
384502081,000000AC,false,Rx,0,8,BD,18,16,19,72,63,02,23,
384529106,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
384539580,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
384561956,000000D4,false,Rx,0,8,BA,18,2B,19,AE,63,02,23,
384562980,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384563980,00000104,false,Rx,0,8,00,7F,00,19,00,2F,0E,00,
384565002,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384572456,0000009C,false,Rx,0,8,BE,18,08,19,83,63,02,21,
384592779,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
384593857,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
384651963,00000380,false,Rx,0,6,09,46,00,00,00,01,00,00,
384662590,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384663581,00000104,false,Rx,0,8,00,7F,00,19,00,20,0E,00,
384664610,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384693557,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
384694590,00000280,false,Rx,0,5,10,00,00,00,00,00,00,00,
384734181,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
384751506,00000380,false,Rx,0,7,02,00,02,00,00,00,2B,00,
384762617,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384763607,00000104,false,Rx,0,8,00,7F,00,19,00,21,0E,00,
384764647,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384767007,000000A4,false,Rx,0,8,B8,18,0F,19,7D,63,02,21,
384794339,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
384795409,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
384822054,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
384830269,000000B2,false,Rx,0,8,78,80,A0,80,4E,85,04,00,
384833057,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,50,
384841883,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
384854934,000000DC,false,Rx,0,8,DF,18,68,19,25,64,02,21,
384862584,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384863609,000000B4,false,Rx,0,8,AE,18,1F,19,53,63,02,21,
384864609,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384865634,00000104,false,Rx,0,8,00,7F,00,1A,00,22,0E,00,
384866634,000000C4,false,Rx,0,8,A3,18,2C,19,74,63,02,23,
384871009,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
384874709,0000008C,false,Rx,0,8,F2,18,68,19,59,64,02,20,
384895185,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
384896263,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
384901558,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
384903860,000000AC,false,Rx,0,8,BD,18,18,19,75,63,02,23,
384930937,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
384934437,00000094,false,Rx,0,8,C2,18,29,19,9F,63,02,23,
384956275,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,70,
384962608,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
384963610,00000104,false,Rx,0,8,00,7F,00,1A,00,23,0E,00,
384964634,000000D4,false,Rx,0,8,BA,18,2A,19,AC,63,02,23,
384965636,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
384978011,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
384989136,000000CC,false,Rx,0,8,D9,18,27,19,DF,63,02,20,
384991911,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
384995960,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
384997036,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
385010862,000000BC,false,Rx,0,8,B5,18,21,19,A0,63,02,21,
385062587,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385063616,00000104,false,Rx,0,8,00,7F,00,1A,00,24,0E,00,
385064617,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385096737,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
385097812,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
385137811,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
385168813,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385169813,00000104,false,Rx,0,8,00,7F,00,19,00,25,0E,00,
385170838,0000009C,false,Rx,0,8,BB,18,0A,19,84,63,02,21,
385171851,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385197528,00000280,false,Rx,0,8,14,CB,65,65,00,89,12,00,
385198588,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
385199988,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
385234195,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
385262614,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385263641,00000104,false,Rx,0,8,00,7F,00,1A,00,26,0D,00,
385264639,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385267062,000000A4,false,Rx,0,8,B4,18,10,19,7F,63,02,21,
385298335,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
385299421,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
385329626,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
385330583,000000B2,false,Rx,0,8,78,80,A0,80,76,85,04,00,
385331595,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
385333061,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,20,
385341919,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
385358099,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,70,
385362591,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385363620,000000B4,false,Rx,0,8,AE,18,21,19,54,63,02,21,
385364620,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385365620,00000104,false,Rx,0,8,00,7F,00,1A,00,27,0D,00,
385366615,000000C4,false,Rx,0,8,A4,18,2D,19,76,63,02,23,
385374741,0000008C,false,Rx,0,8,EE,18,64,19,44,64,02,21,
385390966,000000CC,false,Rx,0,8,DC,18,24,19,DF,63,02,20,
385399171,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
385400251,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
385412389,000000BC,false,Rx,0,8,B7,18,24,19,A5,63,02,21,
385420238,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
385453117,000000DC,false,Rx,0,8,DD,18,66,19,22,64,02,21,
385462655,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385463642,00000104,false,Rx,0,8,00,7F,00,1A,00,28,0E,00,
385464642,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385469265,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
385499812,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
385500792,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
385501792,00000280,false,Rx,0,5,06,10,07,84,1A,00,00,00,
385502816,000000AC,false,Rx,0,8,BB,18,13,19,74,63,02,23,
385510919,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
385529168,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
385532646,00000094,false,Rx,0,8,C4,18,2A,19,9F,63,02,23,
385539593,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
385562044,000000D4,false,Rx,0,8,BB,18,2B,19,B2,63,02,23,
385563019,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385564032,00000104,false,Rx,0,8,00,7F,00,1A,00,29,0E,00,
385565046,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385566042,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
385572477,0000009C,false,Rx,0,8,BE,18,08,19,7D,63,02,21,
385600744,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
385601819,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
385655120,00000380,false,Rx,0,6,09,46,00,00,00,01,00,00,
385662694,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385663732,00000104,false,Rx,0,8,00,7F,00,1A,00,2A,0E,00,
385664744,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385701549,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
385702559,00000280,false,Rx,0,5,10,00,00,00,00,00,00,00,
385754619,00000380,false,Rx,0,7,02,00,02,00,00,00,2F,00,
385762571,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385763572,00000104,false,Rx,0,8,00,7F,00,19,00,2B,0E,00,
385764604,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385802342,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
385803446,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
385830280,000000B2,false,Rx,0,8,78,80,A0,80,76,85,04,00,
385832397,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
385854622,000000DC,false,Rx,0,8,DC,18,63,19,1D,64,02,21,
385858145,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
385862597,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385863597,000000B4,false,Rx,0,8,AE,18,21,19,56,63,02,21,
385864597,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385865627,000000A4,false,Rx,0,8,B9,18,0E,19,7E,63,02,21,
385866622,00000104,false,Rx,0,8,00,7F,00,19,00,2C,0E,00,
385871022,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
385879870,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
385890973,000000CC,false,Rx,0,8,DA,18,2B,19,E5,63,02,20,
385901601,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
385903166,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
385904160,000000AC,false,Rx,0,8,BB,18,13,19,73,63,02,23,
385905171,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
385912723,000000BC,false,Rx,0,8,B6,18,24,19,A3,63,02,21,
385930973,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
385931998,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,40,
385934448,00000094,false,Rx,0,8,C3,18,27,19,9F,63,02,23,
385940124,0000008A,false,Rx,0,8,78,80,A0,80,75,85,04,00,
385953214,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
385962672,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
385963673,00000104,false,Rx,0,8,00,7F,00,1A,00,2D,0E,00,
385964687,000000C4,false,Rx,0,8,A4,18,2D,19,74,63,02,23,
385965698,000000D4,false,Rx,0,8,BE,18,2A,19,B3,63,02,23,
385966698,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
385972949,0000008C,false,Rx,0,8,EF,18,56,19,3E,64,02,21,
386003941,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
386004999,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
386039629,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
386040624,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
386062631,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386063649,00000104,false,Rx,0,8,00,7F,00,1A,00,2E,0E,00,
386064654,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386072476,0000009C,false,Rx,0,8,BF,18,09,19,85,63,02,21,
386104722,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
386105775,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
386162702,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386163701,00000104,false,Rx,0,8,00,7F,00,1A,00,2F,0E,00,
386164734,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386205555,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
386206649,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
386208254,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
386234284,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
386262604,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386263602,00000104,false,Rx,0,8,00,7F,00,19,00,20,0E,00,
386264632,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386267075,000000A4,false,Rx,0,8,B9,18,0F,19,7F,63,02,21,
386306310,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
386307382,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
386322127,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
386330302,000000B2,false,Rx,0,8,78,80,A0,80,4E,85,04,00,
386333111,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,40,
386339755,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
386340753,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
386341928,0000008A,false,Rx,0,8,78,80,A0,80,75,85,04,00,
386354953,000000DC,false,Rx,0,8,DD,18,67,19,22,64,02,21,
386362702,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386363702,000000B4,false,Rx,0,8,B0,18,21,19,58,63,02,21,
386364736,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386365728,00000104,false,Rx,0,8,00,7F,00,19,00,21,0E,00,
386366730,000000C4,false,Rx,0,8,A4,18,28,19,6F,63,02,23,
386374805,0000008C,false,Rx,0,8,F4,18,6A,19,5B,64,02,20,
386407130,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
386408254,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
386434131,00000094,false,Rx,0,8,C6,18,2A,19,A0,63,02,23,
386456334,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
386462738,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386463740,00000104,false,Rx,0,8,00,7F,00,1A,00,22,0E,00,
386464759,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386469261,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
386478107,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
386489180,000000CC,false,Rx,0,8,DA,18,2A,19,E4,63,02,20,
386502106,000000AC,false,Rx,0,8,BB,18,13,19,70,63,02,23,
386507904,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
386508905,00000280,false,Rx,0,5,06,10,07,84,1A,00,00,00,
386510930,000000BC,false,Rx,0,8,B6,18,22,19,A3,63,02,21,
386529225,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
386532706,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
386562057,000000D4,false,Rx,0,8,BC,18,2D,19,B4,63,02,23,
386563056,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386564071,00000104,false,Rx,0,8,00,7F,00,1A,00,23,0E,00,
386565082,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386566077,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
386608732,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
386609831,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
386637832,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
386658285,00000380,false,Rx,0,6,09,46,00,00,00,01,00,00,
386662651,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386663681,00000104,false,Rx,0,8,00,7F,00,19,00,24,0E,00,
386664682,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386670703,0000009C,false,Rx,0,8,C0,18,0B,19,87,63,02,21,
386709509,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
386710533,00000280,false,Rx,0,5,10,00,00,00,00,00,00,00,
386734252,000000A2,false,Rx,0,8,78,80,C8,80,9D,85,04,60,
386757762,00000380,false,Rx,0,7,02,00,02,00,00,00,33,00,
386762608,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386763631,00000104,false,Rx,0,8,00,7F,00,19,00,25,0E,00,
386764634,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386767080,000000A4,false,Rx,0,8,B8,18,13,19,85,63,02,21,
386810285,00000280,false,Rx,0,8,14,CB,65,65,00,89,51,00,
386811368,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
386830322,000000B2,false,Rx,0,8,78,80,A0,80,76,85,04,00,
386858138,000000CA,false,Rx,0,8,78,80,A0,80,9F,85,04,00,
386862661,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386863660,000000B4,false,Rx,0,8,AE,18,23,19,59,63,02,21,
386864685,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386865685,00000104,false,Rx,0,8,00,7F,00,1A,00,26,0E,00,
386866710,000000C4,false,Rx,0,8,A3,18,2C,19,70,63,02,23,
386871058,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
386879898,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
386890989,000000CC,false,Rx,0,8,DA,18,29,19,E2,63,02,20,
386903919,000000AC,false,Rx,0,8,BB,18,19,19,79,63,02,23,
386911137,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
386912284,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
386913284,000000BC,false,Rx,0,8,B5,18,25,19,A6,63,02,21,
386920329,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
386931055,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
386940110,0000008A,false,Rx,0,8,78,80,A0,80,4D,85,04,00,
386953184,000000DC,false,Rx,0,8,E0,18,67,19,28,64,02,21,
386962561,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
386963585,00000104,false,Rx,0,8,00,7F,00,1A,00,27,0E,00,
386964586,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,20,
386965620,000000D4,false,Rx,0,8,BB,18,2D,19,B2,63,02,23,
386966603,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
386972966,0000008C,false,Rx,0,8,EF,18,64,19,49,64,02,21,
386999842,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
387011919,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
387012987,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
387032731,00000094,false,Rx,0,8,C8,18,29,19,A3,63,02,23,
387035187,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
387039637,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
387062587,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
387063621,00000104,false,Rx,0,8,00,7F,00,1A,00,28,0E,00,
387064612,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
387072501,0000009C,false,Rx,0,8,BE,18,0E,19,87,63,02,21,
387112688,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
387113787,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
387162642,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
387163632,00000104,false,Rx,0,8,00,7F,00,1A,00,29,0E,00,
387164663,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
387213447,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
387214547,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
387262671,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
387263688,00000104,false,Rx,0,8,00,7F,00,1A,00,2A,0E,00,
387264693,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
387266766,000000A4,false,Rx,0,8,B7,18,11,19,83,63,02,21,
387314264,00000280,false,Rx,0,8,14,CB,65,65,00,89,52,00,
387315366,00000280,false,Rx,0,8,04,0E,F8,00,00,00,00,00,
387316616,00000006,false,Rx,0,4,25,00,00,00,00,00,00,00,
387322142,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
387330353,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
387341940,0000008A,false,Rx,0,8,78,80,A0,80,4D,85,04,00,
387348916,0000010A,false,Rx,0,5,00,00,64,00,00,00,00,00,
387349916,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
387354999,000000DC,false,Rx,0,8,DE,18,68,19,25,64,02,21,
387362616,00000102,false,Rx,0,8,00,00,64,74,84,76,71,00,
387363616,000000B4,false,Rx,0,8,AE,18,25,19,5A,63,02,21,
387364617,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
387365646,000000A2,false,Rx,0,8,78,80,C8,80,9D,85,04,60,
387366641,00000104,false,Rx,0,8,00,7F,00,1A,00,2B,0E,00,
