Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
13224156,00000380,false,Rx,0,7,02,00,14,00,00,00,27,00,
13276730,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
13277719,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
13307055,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
13308053,00000104,false,Rx,0,8,00,7F,00,19,00,2B,0E,04,
13309083,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
13310075,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
13315946,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
13317256,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
13325833,000000BC,false,Rx,0,8,9D,18,ED,18,0E,63,02,21,
13326846,00000280,false,Rx,0,8,14,CB,31,98,CB,88,9A,01,
13328941,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
13342563,0000008C,false,Rx,0,8,D0,18,15,19,9C,63,02,20,
13343740,000000CC,false,Rx,0,8,B2,18,EE,18,5B,63,02,20,
13344744,0000009C,false,Rx,0,8,A2,18,DB,18,E5,62,02,21,
13348772,00000094,false,Rx,0,8,9D,18,ED,18,FA,62,02,23,
13350093,000000D4,false,Rx,0,8,90,18,ED,18,08,63,02,23,
13376719,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
13377718,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
13407250,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
13408052,00000104,false,Rx,0,8,00,7F,00,19,00,2C,0E,04,
13409067,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
13410070,000000A2,false,Rx,0,8,78,80,C8,80,9D,85,04,60,
13411107,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,20,
13412469,000000DA,false,Rx,0,8,78,80,C8,80,9A,85,04,30,
13423404,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
13425568,00000280,false,Rx,0,8,14,CB,52,78,CB,88,42,01,
13426960,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
13437993,000000B4,false,Rx,0,8,8C,18,E9,18,AB,62,02,20,
13441380,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,20,
13442304,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
13443326,000000A4,false,Rx,0,8,9F,18,DE,18,EA,62,02,21,
13444380,000000C4,false,Rx,0,8,7B,18,EF,18,C1,62,02,23,
13445379,000000DC,false,Rx,0,8,BB,18,19,19,55,63,02,23,
13476703,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
13477791,00000288,false,Rx,0,8,04,00,51,1B,64,C7,06,00,
13478868,00000288,false,Rx,0,7,04,01,28,0E,BE,A7,17,00,
13479855,00000288,false,Rx,0,8,04,02,DD,C8,7C,F8,14,00,
13480902,00000288,false,Rx,0,7,04,03,F1,30,0A,CE,46,00,
13481916,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
13503162,000000AA,false,Rx,0,8,78,80,C7,80,9C,85,04,40,
13507059,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
13508079,00000104,false,Rx,0,8,00,7F,00,19,00,2D,0D,04,
13509077,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
13525828,00000280,false,Rx,0,8,14,CB,5D,6C,CB,88,7A,01,
13527216,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
13535505,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
13536532,000000AC,false,Rx,0,8,90,18,E1,18,D5,62,02,23,
13544914,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
13576703,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
13577714,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
13607116,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
13608121,00000104,false,Rx,0,8,00,7F,00,19,00,2E,0D,04,
13609142,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
13627156,00000280,false,Rx,0,8,14,CB,61,68,CB,88,6E,01,
13628188,00000280,false,Rx,0,5,10,65,65,31,02,00,00,00,
13676704,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
13677704,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
13678722,00000006,false,Rx,0,4,25,00,02,01,00,00,00,00,
13687985,0000010A,false,Rx,0,5,00,00,64,C0,00,00,00,00,
13688953,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
13707135,00000102,false,Rx,0,8,00,00,64,73,79,72,6F,13,
13708016,00000104,false,Rx,0,8,00,7F,00,19,00,2F,0E,04,
13709141,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
13727491,00000280,false,Rx,0,8,14,CB,63,66,CB,88,7A,01,
13728740,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
13776741,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
13777742,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
13806979,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
13807963,00000104,false,Rx,0,8,00,7F,00,18,00,20,0D,04,
13808977,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
13815953,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
13817296,000000D2,false,Rx,0,8,78,80,C7,80,9C,85,04,40,
13825789,00000380,false,Rx,0,6,09,74,19,29,1B,02,00,00,
13828769,00000280,false,Rx,0,8,14,CB,64,66,CB,88,42,01,
13830076,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
13848819,00000094,false,Rx,0,8,9B,18,ED,18,FC,62,02,23,
13850131,000000D4,false,Rx,0,8,8D,18,EC,18,09,63,02,23,
13876742,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
13877727,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
13891784,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
13905477,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
13906944,0000008A,false,Rx,0,8,78,80,C8,80,9D,85,04,80,
13907949,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
13908952,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
13909931,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,70,
13910976,000000A2,false,Rx,0,8,78,80,C8,80,9D,85,04,00,
13911997,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,20,
13912989,000000DA,false,Rx,0,8,78,80,C8,80,9A,85,04,60,
13913992,00000104,false,Rx,0,8,00,7F,00,19,00,21,0D,04,
13915008,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
13924707,000000BC,false,Rx,0,8,A1,18,ED,18,10,63,02,21,
13929053,00000280,false,Rx,0,8,14,CB,64,65,CB,88,7A,01,
13930378,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
13938312,000000B4,false,Rx,0,8,8C,18,EA,18,AE,62,02,20,
13939807,0000008C,false,Rx,0,8,D1,18,1A,19,AC,63,02,23,
13941288,000000CC,false,Rx,0,8,AF,18,EE,18,56,63,02,20,
13942347,0000009C,false,Rx,0,8,A3,18,DD,18,E9,62,02,23,
13943343,000000A4,false,Rx,0,8,9C,18,DD,18,E6,62,02,21,
13944306,000000C4,false,Rx,0,8,7A,18,EF,18,C4,62,02,23,
13945304,000000DC,false,Rx,0,8,BB,18,19,19,55,63,02,21,
13976710,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
13977723,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14003111,000000AA,false,Rx,0,8,78,80,C8,80,9C,85,04,60,
14013281,00000102,false,Rx,0,8,00,00,64,73,79,72,6F,13,
14014284,00000104,false,Rx,0,8,00,7F,00,19,00,22,0E,04,
14015288,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14030359,00000280,false,Rx,0,8,14,CB,64,65,CB,88,7A,01,
14031731,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
14035989,000000AC,false,Rx,0,8,91,18,E0,18,D8,62,02,23,
14040653,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
14076676,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
14077694,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14107031,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
14108036,00000104,false,Rx,0,8,00,7F,00,19,00,23,0E,04,
14109044,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14130628,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
14131994,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
14176695,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
14177670,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14213168,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
14214188,00000104,false,Rx,0,8,00,7F,00,19,00,24,0E,04,
14215214,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14227103,00000380,false,Rx,0,7,02,00,14,00,00,00,2B,00,
14231960,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
14233034,00000280,false,Rx,0,5,06,E1,06,12,1B,00,00,00,
14276734,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
14277737,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14293399,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
14306879,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
14307869,00000104,false,Rx,0,8,00,7F,00,19,00,25,0E,04,
14308888,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14311604,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
14315984,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
14317297,000000D2,false,Rx,0,8,78,80,C7,80,9C,85,04,40,
14326219,000000BC,false,Rx,0,8,9F,18,EA,18,12,63,02,21,
14332220,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
14333591,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
14344415,0000009C,false,Rx,0,8,A4,18,DD,18,E7,62,02,21,
14345419,000000C4,false,Rx,0,8,7B,18,EE,18,C8,62,02,23,
14348820,00000094,false,Rx,0,8,9E,18,ED,18,FE,62,02,23,
14350105,000000D4,false,Rx,0,8,91,18,ED,18,09,63,02,23,
14376714,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
14377732,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14405463,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
14406957,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
14407967,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
14408975,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,40,
14409979,00000104,false,Rx,0,8,00,7F,00,19,00,26,0E,04,
14410938,000000A2,false,Rx,0,8,78,80,C8,80,9D,85,04,00,
14412002,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14412999,000000DA,false,Rx,0,8,78,80,C8,80,9A,85,04,30,
14433577,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
14434914,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
14438330,000000B4,false,Rx,0,8,8C,18,EA,18,AD,62,02,20,
14439790,0000008C,false,Rx,0,8,CB,18,19,19,A1,63,02,20,
14441360,000000CC,false,Rx,0,8,B4,18,EB,18,52,63,02,20,
14442739,000000A4,false,Rx,0,8,9D,18,DD,18,E7,62,02,21,
14443810,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,20,
14445411,000000DC,false,Rx,0,8,BC,18,18,19,55,63,02,21,
14476719,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
14477858,00000288,false,Rx,0,8,04,00,52,1B,64,C7,06,00,
14478890,00000288,false,Rx,0,7,04,01,28,0E,BE,A7,17,00,
14479888,00000288,false,Rx,0,8,04,02,10,CA,7C,F8,14,00,
14480895,00000288,false,Rx,0,7,04,03,1E,35,0A,CE,46,00,
14481935,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14503208,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
14507011,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
14508033,00000104,false,Rx,0,8,00,7F,00,19,00,27,0E,04,
14509023,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14533820,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
14535203,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
14536198,000000AC,false,Rx,0,8,91,18,E4,18,DA,62,02,23,
14544286,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
14576693,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
14577709,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14613644,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
14614654,00000104,false,Rx,0,8,00,7F,00,19,00,28,0D,04,
14615656,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14635144,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
14636213,00000280,false,Rx,0,5,10,65,65,31,02,00,00,00,
14676712,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
14677725,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14699232,0000010A,false,Rx,0,5,00,00,64,C0,00,00,00,00,
14700215,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
14706997,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
14708000,00000104,false,Rx,0,8,00,7F,00,19,00,29,0D,04,
14709138,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14735450,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
14736812,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
14741382,00000006,false,Rx,0,4,25,00,02,01,00,00,00,00,
14776704,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
14777720,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14793379,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
14806997,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
14807996,00000104,false,Rx,0,8,00,7F,00,19,00,2A,0D,04,
14809002,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14810068,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
14811289,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,40,
14812288,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
14813287,000000A2,false,Rx,0,8,78,80,C8,80,9D,85,04,00,
14815990,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
14817289,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
14826262,000000BC,false,Rx,0,8,A0,18,EC,18,12,63,02,21,
14828859,00000380,false,Rx,0,6,09,74,19,29,1B,02,00,00,
14836741,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
14838117,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
14842597,0000008C,false,Rx,0,8,D5,18,1F,19,AF,63,02,20,
14844139,000000CC,false,Rx,0,8,B3,18,ED,18,55,63,02,20,
14845156,0000009C,false,Rx,0,8,A0,18,D7,18,E2,62,02,23,
14846166,000000A4,false,Rx,0,8,A0,18,DE,18,E7,62,02,21,
14848830,00000094,false,Rx,0,8,9B,18,ED,18,FB,62,02,23,
14850180,000000D4,false,Rx,0,8,8C,18,EC,18,08,63,02,23,
14876714,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
14877699,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14905944,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
14907045,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
14908047,00000104,false,Rx,0,8,00,7F,00,19,00,2B,0D,04,
14909049,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
14910066,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,10,
14912624,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
14937035,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
14938404,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
14939385,000000AC,false,Rx,0,8,91,18,E5,18,D5,62,02,23,
14942967,000000C4,false,Rx,0,8,77,18,ED,18,C3,62,02,23,
14945404,000000DC,false,Rx,0,8,BB,18,19,19,57,63,02,23,
14976725,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
14977726,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
14999293,00000006,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15000310,00000312,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15001258,0000030A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15001260,0000031A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15002309,00000322,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15003301,0000033A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15003302,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
15004290,00000342,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15005293,0000034A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15005294,00000352,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15006309,0000035A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15007309,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15008335,00000104,false,Rx,0,8,00,7F,00,19,00,2C,0E,04,
15009355,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15035537,000000B4,false,Rx,0,8,8C,18,EA,18,AC,62,02,20,
15036554,0000032A,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15037544,00000332,false,Rx,0,3,1E,03,78,00,00,00,00,00,
15038553,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15039590,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
15040570,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15076718,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15077704,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15107091,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15108083,00000104,false,Rx,0,8,00,7F,00,19,00,2D,0E,04,
15109110,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15138541,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15139971,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15176695,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15177717,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15206975,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15207990,00000104,false,Rx,0,8,00,7F,00,19,00,2E,0D,04,
15208971,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15230271,00000380,false,Rx,0,7,02,00,14,00,00,00,2F,00,
15239932,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15241008,00000280,false,Rx,0,5,06,E1,06,12,1B,00,00,00,
15276683,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15277716,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15293402,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
15307086,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15308112,00000104,false,Rx,0,8,00,7F,00,19,00,2F,0E,04,
15309107,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15311572,0000009A,false,Rx,0,8,78,80,C8,80,9C,85,04,50,
15312585,000000A2,false,Rx,0,8,78,80,C8,80,9D,85,04,40,
15313589,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,10,
15326267,000000BC,false,Rx,0,8,A0,18,ED,18,0F,63,02,21,
15340175,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15341550,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15344445,0000009C,false,Rx,0,8,A0,18,DC,18,E6,62,02,21,
15345462,000000A4,false,Rx,0,8,9F,18,DD,18,EC,62,02,21,
15346488,000000C4,false,Rx,0,8,7B,18,EE,18,CA,62,02,23,
15349831,000000D4,false,Rx,0,8,92,18,ED,18,05,63,02,23,
15376709,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15377670,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15405505,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
15406971,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
15407968,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15409023,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,10,
15410012,00000104,false,Rx,0,8,00,7F,00,19,00,20,0D,05,
15411014,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15412534,000000DA,false,Rx,0,8,78,80,C8,80,9A,85,04,60,
15413552,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
15438306,000000B4,false,Rx,0,8,8C,18,E9,18,AB,62,02,20,
15439939,0000008C,false,Rx,0,8,D3,18,13,19,98,63,02,20,
15441423,000000CC,false,Rx,0,8,B5,18,EE,18,5A,63,02,20,
15442369,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15444100,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15445405,000000DC,false,Rx,0,8,BC,18,17,19,55,63,02,21,
15446430,00000094,false,Rx,0,8,9B,18,EC,18,F6,62,02,23,
15447423,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
15476730,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15477846,00000288,false,Rx,0,8,04,00,53,1B,64,C7,06,00,
15478866,00000288,false,Rx,0,7,04,01,28,0E,BE,A7,17,00,
15479895,00000288,false,Rx,0,8,04,02,3D,CB,7C,F8,14,00,
15480987,00000288,false,Rx,0,7,04,03,32,39,0A,CE,46,00,
15481880,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15503220,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
15507063,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15508032,00000104,false,Rx,0,8,00,7F,00,19,00,21,0E,04,
15509042,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15536017,000000AC,false,Rx,0,8,90,18,E2,18,D0,62,02,23,
15541737,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15543166,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15576667,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15577696,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15607107,00000102,false,Rx,0,8,00,00,64,73,79,72,6F,13,
15608112,00000104,false,Rx,0,8,00,7F,00,19,00,22,0E,04,
15609136,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15643119,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15644186,00000280,false,Rx,0,5,10,65,65,31,02,00,00,00,
15669114,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
15676826,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15677732,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15707130,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15708137,00000104,false,Rx,0,8,00,7F,00,19,00,23,0D,04,
15709112,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15710057,0000010A,false,Rx,0,5,00,00,64,C0,00,00,00,00,
15711349,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
15743404,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15744747,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15776652,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15777721,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15778710,00000006,false,Rx,0,4,25,00,02,01,00,00,00,00,
15806960,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15807980,00000104,false,Rx,0,8,00,7F,00,19,00,24,0D,04,
15808981,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15810001,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
15812628,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
15813630,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,10,
15815283,000000DA,false,Rx,0,8,78,80,C8,80,9A,85,04,60,
15817280,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
15831928,00000380,false,Rx,0,6,09,74,19,29,1B,02,00,00,
15842586,0000008C,false,Rx,0,8,D8,18,0A,19,98,63,02,23,
15844118,0000009C,false,Rx,0,8,A4,18,DE,18,E9,62,02,21,
15845135,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15846162,000000A4,false,Rx,0,8,9F,18,DD,18,EA,62,02,21,
15847157,000000C4,false,Rx,0,8,79,18,EE,18,C1,62,02,23,
15848124,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15849160,000000DC,false,Rx,0,8,BC,18,17,19,54,63,02,21,
15850177,000000D4,false,Rx,0,8,8C,18,EB,18,07,63,02,23,
15876698,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15877686,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15890705,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
15905538,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
15906517,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
15907521,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15908517,00000104,false,Rx,0,8,00,7F,00,19,00,25,0E,04,
15909541,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,10,
15910537,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15913246,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
15923564,000000BC,false,Rx,0,8,A2,18,ED,18,11,63,02,21,
15938327,000000B4,false,Rx,0,8,8C,18,EA,18,AD,62,02,20,
15939375,000000AC,false,Rx,0,8,92,18,E1,18,DA,62,02,23,
15941485,000000CC,false,Rx,0,8,B1,18,EE,18,56,63,02,20,
15942396,0000009A,false,Rx,0,8,78,80,C8,80,9C,85,04,10,
15945009,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15946117,00000094,false,Rx,0,8,99,18,EC,18,F9,62,02,23,
15947121,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15949221,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
15976733,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15977722,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16007042,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16008038,00000104,false,Rx,0,8,00,7F,00,19,00,26,0D,04,
16009048,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16046252,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16047674,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
16076697,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
16077725,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
